customer_id,recencia,frecuencia,monto,cluster
14377,192,2,617.05,1
14378,622,1,131.25,1
14379,45,4,1268.91,1
14380,683,1,48.96,1
14381,53,2,631.34,1
14382,27,2,1246.8,1
14383,39,3,1247.69,1
14384,501,1,58.5,1
14385,10,3,202.11,1
14386,297,1,142.4,1
14387,33,3,1770.56,1
14388,11,16,6701.0,1
14389,66,5,1898.01,1
14390,11,13,6399.83,1
14391,577,1,135.6,1
14392,433,1,266.4,1
14393,219,1,67.95,1
14394,565,1,93.8,1
14395,3,20,8208.01,1
14396,66,7,2121.93,1
14397,3,19,2612.96,1
14398,402,2,707.79,1
14399,395,8,2113.16,1
14400,150,3,1732.47,1
14401,5,22,6795.9,1
14402,653,1,285.6,1
14403,131,6,1880.51,1
14404,34,13,2899.11,1
14405,387,1,195.0,1
14406,120,1,156.75,1
14407,108,6,2157.73,1
14408,11,11,4109.77,1
14409,72,9,3756.09,1
14410,93,11,2651.14,1
14411,311,1,1063.0,1
14412,43,3,1426.19,1
14413,363,4,770.37,1
14414,92,8,2399.33,1
14415,2,23,12091.6,1
14416,23,2,490.22,1
14417,388,1,604.2,1
14418,4,3,1937.25,1
14419,11,7,1260.91,1
14420,100,4,1639.17,1
14421,58,6,2469.37,1
14422,1,19,10271.52,1
14423,219,3,916.6099999999999,1
14424,18,1,322.08,1
14425,435,3,661.39,1
14426,24,17,11727.94,1
14427,51,4,1263.52,1
14428,8,5,1244.83,1
14429,404,1,516.28,1
14430,512,3,1220.9,1
14431,303,4,2614.2,1
14432,10,6,2255.51,1
14433,466,1,289.6,1
14434,22,6,1372.8,1
14435,502,1,90.42,1
14436,99,2,271.70000000000005,1
14437,366,5,958.84,1
14438,307,1,131.9,1
14439,320,5,9443.04,1
14440,9,13,6638.7300000000005,1
14441,1,11,4611.6900000000005,1
14442,205,7,5367.0199999999995,1
14443,54,5,2386.47,1
14444,457,1,132.04,1
14445,456,1,221.65,1
14446,1,5,1241.31,1
14447,19,6,1711.73,1
14448,10,2,375.35,1
14449,19,8,2482.8,1
14450,181,7,1128.44,1
14451,61,12,3308.77,1
14452,11,4,665.59,1
14453,191,1,119.93,1
14454,377,5,977.3,1
14455,433,4,628.21,1
14456,6,9,3062.4,1
14457,311,1,113.64,1
14458,381,1,237.42,1
14459,156,2,5375.741,1
14460,111,9,1093.5,1
14461,149,13,6713.5,1
14462,67,12,2270.01,1
14463,99,4,786.5699999999999,1
14464,569,2,111.0,1
14465,247,11,3946.03,1
14466,30,13,4646.9,1
14467,18,12,2220.9900000000002,1
14468,734,1,204.24,1
14469,417,4,2112.21,1
14470,12,3,712.04,1
14471,592,2,400.95,1
14472,104,9,2228.22,1
14473,75,2,234.34000000000003,1
14474,47,2,1278.08,1
14475,72,4,1151.15,1
14476,258,1,215.7,1
14477,20,7,1969.6,1
14478,383,4,1276.66,1
14479,254,4,1299.11,1
14480,12,4,1299.52,1
14481,165,5,2311.4900000000002,1
14482,19,12,4357.91,1
14483,282,2,257.1,1
14484,51,4,1070.98,1
14485,39,1,165.75,1
14486,512,2,175.5,1
14487,27,7,1453.61,1
14488,68,1,1064.28,1
14489,208,4,1574.93,1
14490,407,2,1273.47,1
14491,176,2,468.13,1
14492,431,7,1921.91,1
14493,8,10,5130.15,1
14494,26,3,401.46,1
14495,51,3,174.8,1
14496,312,7,2668.23,1
14497,310,2,697.0600000000001,1
14498,43,10,3911.27,1
14499,27,7,2138.9700000000003,1
14500,89,3,356.85,1
14501,184,2,251.21,1
14502,20,11,2470.67,1
14503,4,6,3543.26,1
14504,48,4,673.26,1
14505,18,19,12001.84,1
14506,18,7,3290.67,1
14507,24,11,3284.43,1
14508,23,5,874.94,1
14509,535,1,110.95,1
14510,376,3,1007.28,1
14511,12,5,1314.81,1
14512,188,7,1223.47,1
14513,101,6,788.01,1
14514,62,9,4598.9800000000005,1
14515,18,12,3749.2599999999998,1
14516,517,1,163.92,1
14517,34,2,330.45,1
14518,65,1,174.37,1
14519,684,2,206.09,1
14520,2,2,270.6,1
14521,492,1,199.45000000000002,1
14522,25,8,1758.6200000000001,1
14523,109,1,241.09,1
14524,32,13,2933.71,1
14525,20,17,8240.64,1
14526,390,1,262.4,1
14527,3,122,27792.3,1
14528,38,1,364.21999999999997,1
14529,61,3,620.04,1
14530,26,16,6197.4,1
14531,480,1,376.34,1
14532,237,11,3859.1800000000003,1
14533,25,11,3466.37,1
14534,3,26,6271.11,1
14535,61,9,6030.7300000000005,1
14536,260,1,171.8,1
14537,58,2,641.4,1
14538,65,5,1370.8400000000001,1
14539,16,2,537.48,1
14540,10,11,3795.34,1
14541,59,14,2499.68,1
14542,186,1,103.25,1
14543,29,39,14906.77,1
14544,25,3,2982.43,1
14545,675,1,349.25,1
14546,6,11,5197.9,1
14547,4,8,4007.54,1
14548,151,9,2627.49,1
14549,312,4,916.5500000000001,1
14550,11,4,1353.31,1
14551,19,7,880.04,1
14552,152,3,511.28000000000003,1
14553,20,9,1841.54,1
14554,11,4,2381.04,1
14555,58,6,2315.63,1
14556,597,3,835.34,1
14557,86,1,788.38,1
14558,655,3,655.5,1
14559,391,1,75.6,1
14560,8,44,6114.03,1
14561,76,3,1080.76,1
14562,4,26,6729.400000000001,1
14563,510,2,679.44,1
14564,435,2,2605.62,1
14565,96,5,3859.2200000000003,1
14566,111,4,4092.0,1
14567,57,2,1530.3600000000001,1
14568,436,1,919.7,1
14569,2,4,598.98,1
14570,281,3,613.75,1
14571,426,1,161.65,1
14572,4,11,5615.18,1
14573,180,13,2621.42,1
14574,733,1,143.70000000000002,1
14575,489,1,460.71,1
14576,373,1,70.80000000000001,1
14577,13,7,1374.25,1
14578,4,1,168.63,1
14579,433,1,105.56,1
14580,519,1,14.850000000000001,1
14581,17,2,433.8,1
14582,41,1,114.11,1
14583,6,8,1781.03,1
14584,170,8,1747.91,1
14585,51,5,1143.27,1
14586,277,1,237.36,1
14587,19,9,1601.14,1
14588,579,1,135.39,1
14589,372,1,79.5,1
14590,425,20,3006.62,1
14591,16,4,1447.14,1
14592,36,3,570.46,1
14593,22,12,3712.0099999999998,1
14594,8,2,634.83,1
14595,20,8,2164.45,1
14596,627,1,229.47,1
14597,12,6,2201.54,1
14598,45,2,384.04,1
14599,391,2,474.54,1
14600,306,2,865.1700000000001,1
14601,11,1,213.96,1
14602,657,1,205.35999999999999,1
14603,275,1,660.0,1
14604,634,1,143.85999999999999,1
14605,375,4,937.16,1
14606,2,192,30861.06,0
14607,16,22,24137.63,1
14608,5,11,3352.94,1
14609,73,10,1486.2,1
14610,396,2,24.35,1
14611,444,2,604.3299999999999,1
14612,416,1,877.7,1
14613,681,1,76.32000000000001,1
14614,387,1,295.13,1
14615,395,5,951.76,1
14616,243,5,527.78,1
14617,403,2,190.47000000000003,1
14618,10,7,1342.32,1
14619,246,2,1291.24,1
14620,206,2,412.78000000000003,1
14621,2,9,3000.57,1
14622,185,1,320.58000000000004,1
14623,33,10,2059.58,1
14624,58,6,814.07,1
14625,197,11,4497.88,1
14626,24,11,5410.92,1
14627,380,1,462.75,1
14628,92,5,1998.0,1
14629,5,2,959.01,1
14630,485,1,338.65,1
14631,51,6,2025.69,1
14632,263,1,114.56,1
14633,267,1,344.90000000000003,1
14634,438,4,2124.46,1
14635,454,1,215.22,1
14636,37,2,609.85,1
14637,678,1,106.67999999999999,1
14638,51,1,443.6,1
14639,53,9,4978.96,1
14640,25,10,3667.06,1
14641,22,1,110.46,1
14642,59,1,96.12,1
14643,171,5,1679.89,1
14644,68,7,2247.72,1
14645,157,3,876.89,1
14646,2,151,528602.52,0
14647,202,2,519.97,1
14648,417,15,4546.86,1
14649,5,9,3775.31,1
14650,590,1,62.5,1
14651,68,9,2034.1200000000001,1
14652,78,1,114.18,1
14653,2,12,3614.54,1
14654,739,1,246.86,1
14655,9,7,3878.51,1
14656,170,5,814.65,1
14657,18,6,1460.8700000000001,1
14658,6,2,247.15,1
14659,9,9,2529.93,1
14660,87,2,285.74,1
14661,27,1,107.95,1
14662,29,7,1416.33,1
14663,431,2,490.6,1
14664,20,2,637.89,1
14665,61,7,2749.65,1
14666,25,1,195.25,1
14667,11,54,21927.14,1
14668,446,1,111.63,1
14669,242,7,3243.93,1
14670,281,3,602.0,1
14671,550,2,1127.45,1
14672,235,4,1113.14,1
14673,4,7,3410.81,1
14674,510,1,173.66,1
14675,17,2,1066.9,1
14676,32,12,8356.79,1
14677,593,1,184.91,1
14678,580,1,403.39,1
14679,382,3,1289.44,1
14680,26,58,57412.77,1
14681,72,6,875.1500000000001,1
14682,188,6,1514.81,1
14683,589,1,146.56,1
14684,26,6,1468.55,1
14685,577,8,4619.79,1
14686,415,5,885.83,1
14687,107,3,1402.06,1
14688,8,28,7713.57,1
14689,209,1,112.8,1
14690,45,4,794.33,1
14691,31,5,2114.33,1
14692,138,12,1745.09,1
14693,265,7,1165.36,1
14694,618,1,244.31,1
14695,520,3,1620.07,1
14696,5,8,2767.9,1
14697,219,2,188.60999999999999,1
14698,2,5,1250.76,1
14699,215,4,702.6,1
14700,33,5,3116.26,1
14701,11,15,4562.09,1
14702,2,29,6754.22,1
14703,15,1,318.17,1
14704,12,11,1813.57,1
14705,199,1,179.0,1
14706,619,1,390.69,1
14707,436,2,139.2,1
14708,3,5,2212.2799999999997,1
14709,16,25,8886.33,1
14710,15,13,1922.59,1
14711,11,11,2868.8,1
14712,30,4,1328.0700000000002,1
14713,10,21,5418.87,1
14714,25,4,906.24,1
14715,25,8,1840.45,1
14716,44,3,565.45,1
14717,734,1,81.3,1
14718,411,1,226.42,1
14719,2,5,1602.13,1
14720,6,3,663.81,1
14721,380,1,115.77,1
14722,148,3,513.37,1
14723,11,11,2093.06,1
14724,591,1,345.25,1
14725,25,4,1315.24,1
14726,655,1,124.75,1
14727,275,3,467.92999999999995,1
14728,414,1,190.58,1
14729,374,3,907.38,1
14730,2,8,2005.06,1
14731,48,3,380.02,1
14732,9,19,5517.07,1
14733,17,15,16184.97,1
14734,426,4,1056.42,1
14735,4,56,12240.16,1
14736,486,2,401.08,1
14737,4,4,3554.17,1
14738,43,9,1821.9,1
14739,5,25,12287.5,1
14740,198,11,4161.06,1
14741,12,7,1897.59,1
14742,436,1,579.85,1
14743,593,1,50.48,1
14744,17,14,3885.08,1
14745,113,12,2571.81,1
14746,407,4,593.5,1
14747,250,1,328.2,1
14748,30,10,3152.32,1
14749,480,1,310.15,1
14750,737,1,112.03,1
14751,685,2,126.45,1
14752,44,1,389.64,1
14753,88,2,869.51,1
14754,45,6,1550.48,1
14755,10,25,9972.550000000001,1
14756,16,3,2653.76,1
14757,76,1,420.5,1
14758,145,7,2864.97,1
14759,5,3,1625.97,1
14760,298,1,89.2,1
14761,59,3,447.92,1
14762,264,2,417.57,1
14764,47,1,278.3,1
14765,30,3,254.11,1
14766,9,11,6556.13,1
14767,475,1,382.81,1
14768,18,2,192.60000000000002,1
14769,3,17,15771.88,1
14770,233,8,3637.64,1
14771,622,2,594.62,1
14772,113,1,139.26,1
14773,593,1,140.55,1
14774,529,1,241.45,1
14775,59,3,1418.46,1
14776,52,15,3708.3,1
14777,404,1,307.56,1
14778,128,2,730.86,1
14779,281,3,386.15,1
14780,55,2,447.68,1
14782,320,1,200.10000000000002,1
14783,660,1,307.3,1
14784,27,3,449.93,1
14785,11,2,77.4,1
14786,551,1,90.96,1
14787,472,1,110.65,1
14788,8,3,1156.32,1
14789,29,1,197.64,1
14790,17,10,2526.62,1
14791,607,1,303.63,1
14792,64,1,6.2,1
14793,22,2,625.9,1
14794,3,10,1953.9,1
14795,167,1,131.45000000000002,1
14796,2,27,10889.64,1
14797,508,1,300.31,1
14798,53,8,724.31,1
14799,52,2,338.15,1
14800,48,17,7774.32,1
14801,62,1,193.14,1
14802,439,2,1502.98,1
14803,163,3,845.55,1
14804,9,1,353.27,1
14805,16,7,1104.64,1
14806,76,2,303.43,1
14807,391,2,519.29,1
14808,40,8,2741.17,1
14809,622,2,686.76,1
14810,41,13,2537.02,1
14811,388,1,170.5,1
14812,599,1,185.8,1
14813,370,4,1090.87,1
14814,582,1,160.46,1
14815,37,2,778.5,1
14816,198,1,271.85,1
14817,201,7,3959.86,1
14818,74,6,1170.41,1
14819,65,4,470.16,1
14820,22,9,1274.76,1
14821,367,7,1286.45,1
14822,486,1,157.70000000000002,1
14823,181,3,321.43,1
14824,11,10,4022.9100000000003,1
14825,4,24,4925.08,1
14826,582,2,385.2,1
14828,197,13,9839.460000000001,1
14829,30,7,1692.84,1
14830,54,1,197.13,1
14831,681,3,1676.57,1
14832,631,1,322.69,1
14833,499,1,94.8,1
14834,18,7,2206.16,1
14835,529,2,297.0,1
14836,11,3,102.44999999999999,1
14837,90,9,3460.32,1
14838,424,2,773.6700000000001,1
14839,419,3,915.28,1
14840,268,2,362.71,1
14841,54,14,7163.0,1
14842,44,4,2824.69,1
14843,437,1,211.79999999999998,1
14844,64,10,6702.43,1
14845,600,1,150.0,1
14846,428,1,437.4,1
14847,149,3,1348.95,1
14848,405,1,310.56,1
14849,22,43,15763.45,1
14850,312,7,1794.01,1
14851,24,3,829.4100000000001,1
14852,59,18,6147.18,1
14853,25,5,1376.87,1
14854,79,11,4322.86,1
14855,120,7,6520.3,1
14856,37,3,1311.3799999999999,1
14857,60,7,3651.851,1
14858,506,1,180.75,1
14859,13,5,1705.64,1
14860,20,1,170.32,1
14861,53,10,1380.73,1
14862,26,2,841.1999999999999,1
14863,30,1,266.76,1
14865,8,4,129.72,1
14866,11,19,20850.22,1
14867,186,16,2952.06,1
14868,4,12,4184.01,1
14869,9,6,2804.24,1
14870,262,6,1838.95,1
14871,4,9,1258.97,1
14872,484,3,816.6,1
14873,211,2,854.13,1
14874,536,1,116.18,1
14875,108,3,2862.4,1
14876,522,2,256.7,1
14877,419,2,437.0,1
14878,13,25,4105.24,1
14879,685,1,185.06,1
14880,78,3,706.19,1
14881,20,1,255.4,1
14882,27,14,3628.15,1
14883,19,6,761.59,1
14884,670,1,120.6,1
14885,132,3,1598.12,1
14886,253,1,364.8,1
14887,80,1,1862.0,1
14888,208,1,369.2,1
14889,337,1,135.9,1
14890,254,3,817.25,1
14891,149,4,1106.73,1
14892,691,1,202.35000000000002,1
14893,10,3,1809.6100000000001,1
14894,86,3,1492.81,1
14895,8,38,25119.54,1
14896,205,8,2092.42,1
14897,8,8,3140.54,1
14898,24,14,3507.81,1
14899,396,1,1384.88,1
14900,523,1,13.919999999999998,1
14901,12,12,2289.65,1
14902,26,3,1035.6200000000001,1
14903,22,5,2810.63,1
14904,3,4,1640.64,1
14905,158,8,1971.39,1
14906,446,1,68.44,1
14907,4,16,6165.79,1
14908,75,2,381.9,1
14909,438,3,1404.68,1
14910,3,4,434.35,1
14911,2,398,295972.63,0
14912,17,6,1889.25,1
14913,36,8,4073.13,1
14915,92,11,1811.25,1
14916,71,8,3042.95,1
14917,597,2,1123.75,1
14918,116,9,5955.81,1
14919,540,1,359.35,1
14920,213,3,1607.17,1
14921,31,2,1316.07,1
14922,394,2,843.74,1
14923,51,1,749.1,1
14924,246,3,931.01,1
14926,382,2,359.4,1
14927,397,1,308.2,1
14928,628,1,223.91000000000003,1
14929,33,2,836.69,1
14930,109,6,5246.63,1
14931,5,5,1257.68,1
14932,366,2,1029.66,1
14933,444,4,1770.0,1
14934,82,5,3503.5,1
14935,298,2,2849.83,1
14936,34,12,12410.81,1
14937,57,3,1621.88,1
14938,563,2,2322.43,1
14940,418,2,531.49,1
14941,579,1,182.1,1
14942,402,4,746.56,1
14943,664,1,107.62,1
14944,30,19,9784.67,1
14945,414,1,179.4,1
14946,15,1,100.9,1
14947,73,6,1049.79,1
14948,24,6,1101.97,1
14949,470,4,515.0,1
14950,20,1,371.2,1
14951,80,1,311.69,1
14952,60,32,17629.35,1
14953,26,4,1013.77,1
14954,13,2,503.44,1
14955,733,1,163.77,1
14956,422,1,1325.0,1
14957,254,2,333.29,1
14958,148,6,957.9399999999999,1
14959,65,4,695.42,1
14960,9,2,221.27,1
14961,11,22,16410.15,1
14962,271,4,366.91,1
14963,10,12,3164.48,1
14964,248,1,206.21,1
14965,97,2,599.0,1
14966,15,6,1115.8400000000001,1
14967,50,6,1982.6100000000001,1
14968,31,2,504.99,1
14969,704,1,906.23,1
14970,69,12,4919.35,1
14971,36,3,1116.57,1
14972,129,2,145.07,1
14973,108,3,1314.45,1
14974,38,1,114.39,1
14975,58,2,472.39,1
14976,58,7,790.86,1
14977,726,1,31.929999999999996,1
14978,73,10,3142.14,1
14979,736,1,439.46,1
14980,738,1,150.68,1
14981,247,2,372.92,1
14982,573,1,237.78,1
14983,690,1,183.20000000000002,1
14984,20,6,1271.41,1
14985,199,2,296.75,1
14986,377,2,566.9,1
14987,16,8,1713.85,1
14988,212,7,2066.6,1
14989,662,1,342.4,1
14990,613,2,305.42,1
14991,431,1,314.67,1
14992,443,1,210.5,1
14993,564,1,36.13,1
14994,383,5,960.63,1
14995,39,2,233.23000000000002,1
14996,482,2,442.28999999999996,1
14997,47,4,776.5999999999999,1
14998,171,4,770.73,1
14999,593,1,129.48000000000002,1
15000,48,1,490.52,1
15001,395,2,230.85999999999999,1
15002,116,9,4817.28,1
15003,474,6,1060.7,1
15004,148,1,1246.32,1
15005,16,56,14106.2,1
15006,52,2,825.14,1
15007,160,1,156.91,1
15008,481,2,360.0,1
15009,13,3,1261.78,1
15010,36,1,308.94,1
15011,396,2,416.6,1
15012,54,3,860.62,1
15013,488,10,1641.3,1
15014,44,2,260.17,1
15015,502,13,2365.02,1
15016,173,5,630.3,1
15017,34,1,125.58,1
15018,39,3,607.46,1
15019,267,1,266.0,1
15020,380,1,203.42,1
15021,9,12,2783.83,1
15022,12,5,1186.09,1
15023,4,20,12170.68,1
15024,10,16,4075.51,1
15025,34,2,1013.09,1
15026,81,5,1061.61,1
15027,31,10,3195.6,1
15028,9,6,1157.71,1
15029,620,1,365.1,1
15030,72,8,1979.91,1
15031,5,14,3156.58,1
15032,257,8,13780.65,1
15033,5,10,2586.67,1
15034,16,14,8313.4,1
15035,90,1,252.73000000000002,1
15036,73,3,465.55,1
15037,377,2,402.51,1
15038,59,9,1309.86,1
15039,10,93,40031.43,1
15040,542,1,7.49,1
15041,171,2,294.02,1
15042,200,2,315.45,1
15043,32,6,2873.7999999999997,1
15044,20,35,16204.33,1
15045,152,2,735.66,1
15046,10,25,7812.389999999999,1
15047,270,1,343.62,1
15048,66,4,482.75,1
15049,274,1,121.17000000000002,1
15050,26,5,4193.79,1
15051,24,9,3935.16,1
15052,320,1,215.78,1
15053,5,3,697.79,1
15054,13,2,302.1,1
15055,475,3,560.07,1
15056,521,1,133.45,1
15057,276,5,3255.96,1
15058,26,16,3410.03,1
15059,41,19,3523.57,1
15060,9,4,303.09,1
15061,4,127,137818.52,0
15062,72,8,2585.62,1
15063,214,1,370.79999999999995,1
15064,411,4,1254.41,1
15065,38,5,3326.86,1
15066,54,1,893.59,1
15067,79,5,3877.88,1
15068,47,4,1176.85,1
15069,180,1,1109.53,1
15070,373,3,843.25,1
15071,94,4,1455.56,1
15072,480,1,187.51999999999998,1
15073,10,8,2788.02,1
15074,106,3,1566.33,1
15075,78,1,773.03,1
15076,173,3,1447.74,1
15077,495,2,2428.08,1
15078,8,53,17761.88,1
15079,213,11,3767.35,1
15080,428,2,546.25,1
15081,23,12,1965.72,1
15082,669,1,93.35000000000001,1
15083,257,1,88.2,1
15084,380,2,965.2,1
15085,730,1,347.54,1
15086,565,2,218.53,1
15087,282,1,306.94,1
15088,22,2,1160.07,1
15089,11,6,2420.84,1
15090,309,1,381.32,1
15091,68,3,1046.6100000000001,1
15092,216,3,776.46,1
15093,19,23,14326.11,1
15094,464,2,83.0,1
15095,104,10,3141.64,1
15096,43,1,219.39000000000001,1
15097,5,3,908.35,1
15098,183,3,39916.5,1
15099,85,1,410.48,1
15100,334,7,2894.7,1
15101,9,6,1477.94,1
15102,531,2,554.67,1
15103,32,2,703.36,1
15104,197,2,1027.44,1
15105,19,9,3094.91,1
15106,18,5,1422.52,1
15107,312,9,940.35,1
15108,142,4,1300.25,1
15109,246,3,983.1,1
15110,24,6,1505.8500000000001,1
15111,30,5,2730.87,1
15112,612,1,209.4,1
15113,10,3,3609.33,1
15114,31,12,3400.12,1
15115,19,2,531.85,1
15116,18,4,1352.75,1
15117,15,8,2485.9700000000003,1
15118,135,1,244.8,1
15119,246,1,266.4,1
15120,134,1,358.82,1
15121,51,2,457.72,1
15122,115,11,4497.47,1
15123,8,5,4656.17,1
15124,23,4,450.82,1
15125,26,24,17024.87,1
15126,537,2,449.49,1
15127,66,2,711.5,1
15128,61,5,1783.68,1
15129,51,23,6860.18,1
15130,170,1,330.11,1
15131,395,1,80.28,1
15132,19,5,977.9300000000001,1
15133,128,5,1806.9,1
15134,15,10,1596.29,1
15135,240,2,305.68,1
15136,3,4,1286.7,1
15137,521,2,823.4,1
15138,394,1,502.52,1
15139,240,2,178.96,1
15140,53,8,3243.69,1
15141,458,7,1388.47,1
15142,47,6,2619.92,1
15143,226,2,563.63,1
15144,9,29,12160.31,1
15145,5,4,1194.73,1
15146,165,2,1327.16,1
15147,241,1,623.5,1
15148,11,1,301.29,1
15149,134,5,1554.6100000000001,1
15150,18,13,9001.08,1
15151,424,2,2085.61,1
15152,10,14,5263.83,1
15153,32,1,329.25,1
15154,76,3,1388.41,1
15155,384,1,383.96999999999997,1
15156,2,3,961.49,1
15157,4,5,2654.11,1
15158,46,2,606.02,1
15159,2,34,22116.73,1
15160,358,4,589.27,1
15161,389,1,119.92,1
15162,732,1,312.9,1
15163,19,2,304.47,1
15164,69,9,2068.92,1
15165,374,1,975.5,1
15166,468,1,167.16,1
15167,321,5,1659.67,1
15168,26,1,106.56,1
15169,383,2,569.22,1
15170,407,1,81.15,1
15171,332,1,1289.5,1
15172,9,5,1624.05,1
15173,381,7,1494.6,1
15174,323,2,481.46,1
15175,72,1,224.14,1
15176,668,1,988.04,1
15177,426,1,948.93,1
15178,261,1,40.5,1
15179,19,13,7491.92,1
15180,368,3,904.4300000000001,1
15181,67,5,1200.2,1
15182,155,11,2998.952,1
15183,548,3,639.93,1
15184,30,4,689.95,1
15185,71,1,310.62,1
15186,15,5,1403.2,1
15187,2,16,4777.18,1
15188,726,1,310.43,1
15189,2,46,17524.38,1
15190,435,1,834.4399999999999,1
15191,464,3,588.05,1
15192,120,5,1981.39,1
15193,61,1,499.32,1
15194,4,28,12427.69,1
15195,3,1,3861.0,1
15196,433,2,316.25,1
15197,11,6,1877.51,1
15198,93,5,571.35,1
15199,60,10,3122.4,1
15200,495,1,549.05,1
15201,88,7,1842.95,1
15202,421,3,6001.49,1
15203,26,15,4400.18,1
15204,358,1,316.58,1
15205,86,2,653.24,1
15206,11,4,420.29999999999995,1
15207,417,3,683.9200000000001,1
15208,2,6,970.52,1
15209,731,1,178.98000000000002,1
15210,226,3,1176.19,1
15211,61,2,1277.48,1
15212,242,2,208.28,1
15213,319,2,328.35,1
15214,2,8,1661.44,1
15215,47,7,2422.43,1
15216,88,2,486.09,1
15217,564,1,426.24,1
15218,11,22,11516.57,1
15219,177,2,685.45,1
15220,52,6,1778.96,1
15221,367,4,2465.4500000000003,1
15222,319,11,3550.91,1
15223,226,5,1417.95,1
15224,359,5,871.36,1
15225,235,1,409.40000000000003,1
15226,311,1,154.41,1
15227,37,9,2488.4900000000002,1
15228,67,6,5580.2699999999995,1
15229,587,1,160.5,1
15230,240,2,429.6,1
15231,622,1,250.26,1
15232,114,2,612.06,1
15233,402,1,59.400000000000006,1
15234,277,1,197.0,1
15235,218,16,2937.81,1
15236,299,1,321.05,1
15237,2,4,1412.32,1
15238,30,3,1071.99,1
15239,11,2,780.59,1
15240,45,12,4459.98,1
15241,67,11,3050.16,1
15242,423,1,302.04,1
15243,75,2,927.2800000000001,1
15244,66,3,912.08,1
15245,135,8,4610.84,1
15246,239,3,780.4,1
15247,123,3,976.06,1
15248,412,3,1893.93,1
15249,32,18,9266.0,1
15250,641,1,60.0,1
15251,10,21,20324.54,1
15252,37,5,2103.41,1
15253,17,8,2055.09,1
15254,128,3,1088.35,1
15255,67,9,3729.42,1
15256,149,2,170.4,1
15257,284,2,685.9,1
15258,169,2,623.16,1
15259,513,4,1182.3799999999999,1
15260,101,25,9188.23,1
15261,136,4,1508.0,1
15262,324,3,418.82,1
15263,107,1,156.51,1
15264,65,2,848.4,1
15265,152,4,3345.64,1
15266,339,5,852.21,1
15267,23,5,1717.36,1
15268,479,3,961.9000000000001,1
15269,24,3,1225.3600000000001,1
15270,16,21,8524.86,1
15271,8,24,4709.54,1
15272,58,6,2085.48,1
15273,600,1,228.96,1
15274,5,2,716.57,1
15275,38,1,615.14,1
15276,67,4,649.53,1
15277,47,2,476.34,1
15278,562,4,496.15999999999997,1
15279,355,5,1580.54,1
15280,173,3,406.21999999999997,1
15281,59,16,8543.57,1
15282,571,1,348.59,1
15283,391,3,148.33,1
15284,501,1,24.75,1
15285,408,1,94.92,1
15286,50,1,240.55,1
15287,23,5,856.03,1
15288,44,10,3883.13,1
15289,30,5,1593.09,1
15290,5,26,10496.28,1
15291,26,40,13846.56,1
15292,202,1,180.94,1
15293,666,1,247.5,1
15294,411,1,233.35,1
15295,655,1,217.23999999999998,1
15296,51,12,10342.83,1
15297,11,3,641.94,1
15298,3,23,9459.37,1
15299,68,10,7991.54,1
15300,65,1,496.44,1
15301,51,17,7603.4400000000005,1
15302,731,1,308.0,1
15303,291,3,1224.18,1
15304,61,9,919.5500000000001,1
15305,556,1,93.6,1
15306,65,9,3484.73,1
15307,96,1,205.3,1
15308,275,1,310.47,1
15309,611,4,797.96,1
15310,479,1,1634.64,1
15311,1,208,116771.16,0
15312,76,12,2930.19,1
15313,111,1,52.0,1
15314,200,3,820.4499999999999,1
15315,65,2,570.5,1
15316,327,1,165.0,1
15317,678,1,129.75,1
15318,4,1,312.62,1
15319,284,1,204.5,1
15320,45,1,267.13,1
15321,71,12,6709.7300000000005,1
15322,86,2,1390.86,1
15323,563,3,434.6,1
15324,702,1,140.22000000000003,1
15325,104,8,1602.01,1
15326,334,5,1700.52,1
15327,53,1,208.75,1
15328,408,1,107.24,1
15329,40,11,2984.33,1
15330,33,2,714.96,1
15331,500,3,767.91,1
15332,367,6,6553.74,1
15333,209,1,1028.56,1
15334,157,3,351.67,1
15335,54,1,173.97,1
15336,402,1,240.5,1
15337,412,1,373.02,1
15338,678,1,283.43,1
15339,67,7,1827.84,1
15340,562,1,105.5,1
15341,81,2,2402.7200000000003,1
15342,130,1,406.09,1
15343,88,1,364.5,1
15344,1,3,563.94,1
15345,46,1,393.54,1
15346,333,3,596.12,1
15347,367,4,1363.6,1
15348,73,1,158.04,1
15349,159,2,473.81,1
15350,374,2,663.25,1
15351,13,10,3738.29,1
15352,549,1,114.95,1
15353,255,7,3175.95,1
15354,604,3,284.4,1
15355,30,2,277.05,1
15356,32,13,3464.95,1
15358,5,42,17050.41,1
15359,663,8,181.35,1
15360,40,1,427.93,1
15361,362,4,689.07,1
15362,449,2,613.08,1
15363,373,2,1004.11,1
15364,96,2,913.19,1
15365,26,13,4557.13,1
15366,76,7,2389.08,1
15367,58,11,5081.33,1
15368,22,2,722.74,1
15369,493,11,6251.26,1
15370,41,8,3739.01,1
15371,663,1,59.400000000000006,1
15372,138,8,6017.06,1
15373,9,17,3421.39,1
15374,129,2,307.32,1
15375,691,1,60.959999999999994,1
15376,41,3,1233.3600000000001,1
15377,383,4,1211.75,1
15378,463,2,246.5,1
15379,170,8,4877.84,1
15380,9,11,3479.0600000000004,1
15381,214,5,1890.5700000000002,1
15382,15,12,13733.550000000001,1
15384,170,4,2027.79,1
15385,41,3,942.08,1
15386,187,1,394.14,1
15387,493,1,468.65,1
